"조사년도","조사회차","조사지점","학명","국명","개체수"
"2024","2","용성천2","Microphysogobio yaluensis","돌마자","3"
"2024","2","용성천2","Micropterus salmoides","배스","1"
"2024","2","용성천2","Opsariichthys uncirostris amurensis","끄리","8"
"2024","2","용성천2","Pseudogobio esocinus","모래무지","6"
"2024","2","용성천2","Rhinogobius brunneus","밀어","18"
"2024","2","용성천2","Rhodeus notatus","떡납줄갱이","1"
"2024","2","용성천2","Rhodeus uyekii","각시붕어","3"
"2024","2","용성천2","Zacco platypus","피라미","25"
"2024","1","본의천","Abbottina springeri","왜매치","29"
"2024","1","본의천","Acheilognathus lanceolata intermedia","납자루","7"
"2024","1","본의천","Cobitis nalbanti","점줄종개","6"
"2024","1","본의천","Gnathopogon strigatus","줄몰개","3"
"2024","1","본의천","Hemibarbus longirostris","참마자","2"
"2024","1","본의천","Microphysogobio yaluensis","돌마자","6"
"2024","1","본의천","Odontobutis interrupta","얼록동사리","5"
"2024","1","본의천","Pseudogobio esocinus","모래무지","8"
"2024","1","본의천","Pungtungia herzi","돌고기","8"
"2024","1","본의천","Rhinogobius brunneus","밀어","13"
"2024","1","본의천","Rhodeus notatus","떡납줄갱이","5"
"2024","1","본의천","Squalidus gracilis majimae","긴몰개","11"
"2024","1","본의천","Zacco platypus","피라미","41"
"2024","2","본의천","Abbottina springeri","왜매치","4"
"2024","2","본의천","Acheilognathus lanceolata intermedia","납자루","8"
"2024","2","본의천","Hemibarbus longirostris","참마자","18"
"2024","2","본의천","Hemiculter eigenmanni","치리","8"
"2024","2","본의천","Microphysogobio yaluensis","돌마자","5"
"2024","2","본의천","Micropterus salmoides","배스","1"
"2024","2","본의천","Pseudogobio esocinus","모래무지","5"
"2024","2","본의천","Pungtungia herzi","돌고기","5"
"2024","2","본의천","Rhinogobius brunneus","밀어","15"
"2024","2","본의천","Rhodeus notatus","떡납줄갱이","3"
"2024","2","본의천","Sarcocheilichthys nigripinnis morii","중고기","2"
"2024","2","본의천","Squalidus gracilis majimae","긴몰개","2"
"2024","2","본의천","Zacco platypus","피라미","45"
"2024","1","목면","Acheilognathus lanceolata intermedia","납자루","12"
"2024","1","목면","Hemiculter eigenmanni","치리","2"
"2024","1","목면","Odontobutis interrupta","얼록동사리","1"
"2024","1","목면","Pseudogobio esocinus","모래무지","3"
"2024","1","목면","Pseudorasbora parva","참붕어","1"
"2024","1","목면","Rhinogobius giurinus","갈문망둑","4"
"2024","1","목면","Squalidus japonicus coreanus","몰개","28"
"2024","1","목면","Zacco platypus","피라미","9"
"2024","2","목면","Hemibarbus labeo","누치","1"
"2024","2","목면","Hemibarbus longirostris","참마자","6"
"2024","2","목면","Hemiculter eigenmanni","치리","7"
"2024","2","목면","Microphysogobio jeoni","?경모치","2"
"2024","2","목면","Microphysogobio yaluensis","돌마자","7"
"2024","2","목면","Opsariichthys uncirostris amurensis","끄리","11"
"2024","2","목면","Pseudogobio esocinus","모래무지","12"
"2024","2","목면","Rhinogobius giurinus","갈문망둑","3"
"2024","2","목면","Squalidus japonicus coreanus","몰개","53"
"2024","2","목면","Zacco platypus","피라미","23"
"2024","1","치성천1","Acheilognathus lanceolata intermedia","납자루","21"
"2024","1","치성천1","Gnathopogon strigatus","줄몰개","4"
"2024","1","치성천1","Iksookimia koreensis","참종개","38"
"2024","1","치성천1","Pseudogobio esocinus","모래무지","8"
"2024","1","치성천1","Pungtungia herzi","돌고기","6"
"2024","1","치성천1","Squalidus gracilis majimae","긴몰개","7"
"2024","1","치성천1","Zacco platypus","피라미","58"
"2024","2","치성천1","Acheilognathus lanceolata intermedia","납자루","19"
"2024","2","치성천1","Gnathopogon strigatus","줄몰개","1"
"2024","2","치성천1","Iksookimia koreensis","참종개","10"
"2024","2","치성천1","Pseudogobio esocinus","모래무지","4"
"2024","2","치성천1","Pungtungia herzi","돌고기","5"
"2024","2","치성천1","Rhinogobius brunneus","밀어","11"
"2024","2","치성천1","Rhodeus uyekii","각시붕어","2"
"2024","2","치성천1","Rhynchocypris oxycephalus","버들치","1"
"2024","2","치성천1","Squalidus gracilis majimae","긴몰개","10"
"2024","2","치성천1","Zacco platypus","피라미","69"
"2024","1","운곡천(탄천)","Pseudogobio esocinus","모래무지","1"
"2024","1","운곡천(탄천)","Rhinogobius brunneus","밀어","6"
"2024","1","운곡천(탄천)","Zacco platypus","피라미","8"
"2024","2","운곡천(탄천)","Acheilognathus lanceolata intermedia","납자루","14"
"2024","2","운곡천(탄천)","Acheilognathus macropterus","큰납지리","8"
"2024","2","운곡천(탄천)","Microphysogobio yaluensis","돌마자","15"
"2024","2","운곡천(탄천)","Oryzias sinensis","대륙송사리","2"
"2024","2","운곡천(탄천)","Pseudogobio esocinus","모래무지","10"
"2024","2","운곡천(탄천)","Rhinogobius brunneus","밀어","8"
"2024","2","운곡천(탄천)","Rhodeus notatus","떡납줄갱이","3"
"2024","2","운곡천(탄천)","Rhodeus uyekii","각시붕어","6"
"2024","2","운곡천(탄천)","Zacco platypus","피라미","39"
"2024","1","금강2","Acheilognathus lanceolata intermedia","납자루","6"
"2024","1","금강2","Hemibarbus labeo","누치","3"
"2024","1","금강2","Microphysogobio yaluensis","돌마자","11"
"2024","1","금강2","Pseudogobio esocinus","모래무지","2"
"2024","1","금강2","Pseudorasbora parva","참붕어","5"
"2024","1","금강2","Rhinogobius brunneus","밀어","2"
"2024","1","금강2","Rhinogobius giurinus","갈문망둑","3"
"2024","1","금강2","Rhodeus notatus","떡납줄갱이","1"
"2024","1","금강2","Squalidus japonicus coreanus","몰개","34"
"2024","1","금강2","Zacco platypus","피라미","5"
"2024","2","금강2","Acanthorhodeus chankaensis","가시납지리","3"
"2024","2","금강2","Erythroculter erythropterus","강준치","2"
"2024","2","금강2","Microphysogobio jeoni","?경모치","11"
"2024","2","금강2","Microphysogobio yaluensis","돌마자","7"
"2024","2","금강2","Opsariichthys uncirostris amurensis","끄리","31"
"2024","2","금강2","Pseudogobio esocinus","모래무지","2"
"2024","2","금강2","Pseudorasbora parva","참붕어","9"
"2024","2","금강2","Rhinogobius giurinus","갈문망둑","5"
"2024","2","금강2","Squalidus japonicus coreanus","몰개","62"
"2024","2","금강2","Zacco platypus","피라미","20"
"2024","1","잉화달천1","Abbottina springeri","왜매치","12"
"2024","1","잉화달천1","Acheilognathus lanceolata intermedia","납자루","1"
"2024","1","잉화달천1","Iksookimia koreensis","참종개","24"
"2024","1","잉화달천1","Misgurnus anguillicaudatus","미꾸리","3"
"2024","1","잉화달천1","Odontobutis interrupta","얼록동사리","2"
"2024","1","잉화달천1","Pungtungia herzi","돌고기","2"
"2024","1","잉화달천1","Squalidus gracilis majimae","긴몰개","48"
"2024","1","잉화달천1","Zacco platypus","피라미","32"
"2024","2","잉화달천1","Acheilognathus lanceolata intermedia","납자루","7"
"2024","2","잉화달천1","Iksookimia koreensis","참종개","19"
"2024","2","잉화달천1","Odontobutis interrupta","얼록동사리","1"
"2024","2","잉화달천1","Pungtungia herzi","돌고기","1"
"2024","2","잉화달천1","Squalidus gracilis majimae","긴몰개","22"
"2024","2","잉화달천1","Zacco platypus","피라미","38"
"2024","1","잉화달천2","Acheilognathus lanceolata intermedia","납자루","2"
"2024","1","잉화달천2","Hemibarbus longirostris","참마자","1"
"2024","1","잉화달천2","Microphysogobio yaluensis","돌마자","2"
"2024","1","잉화달천2","Rhinogobius brunneus","밀어","9"
"2024","1","잉화달천2","Zacco platypus","피라미","16"
"2024","2","잉화달천2","Abbottina springeri","왜매치","1"
"2024","2","잉화달천2","Acheilognathus lanceolata intermedia","납자루","2"
"2024","2","잉화달천2","Gnathopogon strigatus","줄몰개","1"
"2024","2","잉화달천2","Hemibarbus longirostris","참마자","1"
"2024","2","잉화달천2","Opsariichthys uncirostris amurensis","끄리","1"
"2024","2","잉화달천2","Pseudogobio esocinus","모래무지","6"
"2024","2","잉화달천2","Pungtungia herzi","돌고기","3"
"2024","2","잉화달천2","Rhinogobius brunneus","밀어","19"
"2024","2","잉화달천2","Rhodeus notatus","떡납줄갱이","1"
"2024","2","잉화달천2","Rhodeus uyekii","각시붕어","2"
"2024","2","잉화달천2","Squalidus gracilis majimae","긴몰개","4"
"2024","2","잉화달천2","Zacco platypus","피라미","22"
"2024","1","대치천(청양)","Acheilognathus lanceolata intermedia","납자루","8"
"2024","1","대치천(청양)","Iksookimia koreensis","참종개","15"
"2024","1","대치천(청양)","Misgurnus anguillicaudatus","미꾸리","4"
"2024","1","대치천(청양)","Rhinogobius brunneus","밀어","19"
"2024","1","대치천(청양)","Rhodeus notatus","떡납줄갱이","9"
"2024","1","대치천(청양)","Squalidus gracilis majimae","긴몰개","11"
"2024","1","대치천(청양)","Zacco platypus","피라미","54"
"2024","2","대치천(청양)","Acheilognathus lanceolata intermedia","납자루","2"
"2024","2","대치천(청양)","Iksookimia koreensis","참종개","3"
"2024","2","대치천(청양)","Odontobutis interrupta","얼록동사리","5"
"2024","2","대치천(청양)","Pungtungia herzi","돌고기","4"
"2024","2","대치천(청양)","Rhinogobius brunneus","밀어","14"
"2024","2","대치천(청양)","Rhodeus notatus","떡납줄갱이","2"
"2024","2","대치천(청양)","Rhodeus uyekii","각시붕어","10"
"2024","2","대치천(청양)","Squalidus gracilis majimae","긴몰개","8"
"2024","2","대치천(청양)","Zacco platypus","피라미","49"
"2024","1","장승천","Misgurnus anguillicaudatus","미꾸리","6"
"2024","1","장승천","Odontobutis interrupta","얼록동사리","4"
"2024","1","장승천","Pseudogobio esocinus","모래무지","8"
"2024","1","장승천","Rhinogobius brunneus","밀어","13"
"2024","1","장승천","Zacco platypus","피라미","41"
"2024","2","장승천","Acheilognathus lanceolata intermedia","납자루","6"
"2024","2","장승천","Hemibarbus longirostris","참마자","1"
"2024","2","장승천","Microphysogobio yaluensis","돌마자","6"
"2024","2","장승천","Misgurnus anguillicaudatus","미꾸리","2"
"2024","2","장승천","Odontobutis interrupta","얼록동사리","2"
"2024","2","장승천","Pseudogobio esocinus","모래무지","7"
"2024","2","장승천","Pungtungia herzi","돌고기","3"
"2024","2","장승천","Rhinogobius brunneus","밀어","20"
"2024","2","장승천","Rhodeus uyekii","각시붕어","8"
"2024","2","장승천","Zacco platypus","피라미","45"
"2024","1","지천-3","Acheilognathus lanceolata intermedia","납자루","4"
"2024","1","지천-3","Carassius auratus","붕어","2"
"2024","1","지천-3","Cyprinus carpio","잉어","1"
"2024","1","지천-3","Odontobutis interrupta","얼록동사리","7"
"2024","1","지천-3","Pseudogobio esocinus","모래무지","19"
"2024","1","지천-3","Rhinogobius brunneus","밀어","12"
"2024","1","지천-3","Rhinogobius giurinus","갈문망둑","3"
"2024","1","지천-3","Rhodeus uyekii","각시붕어","5"
"2024","1","지천-3","Sarcocheilichthys nigripinnis morii","중고기","8"
"2024","1","지천-3","Squalidus gracilis majimae","긴몰개","28"
"2024","1","지천-3","Zacco koreanus","참갈겨니","12"
"2024","1","지천-3","Zacco platypus","피라미","34"
"2024","2","지천-3","Acheilognathus lanceolata intermedia","납자루","12"
"2024","2","지천-3","Acheilognathus rhombeus","납지리","3"
"2024","2","지천-3","Carassius auratus","붕어","3"
"2024","2","지천-3","Cyprinus carpio","잉어","1"
"2024","2","지천-3","Misgurnus anguillicaudatus","미꾸리","2"
"2024","2","지천-3","Pseudogobio esocinus","모래무지","9"
"2024","2","지천-3","Rhinogobius brunneus","밀어","4"
"2024","2","지천-3","Rhinogobius giurinus","갈문망둑","2"
"2024","2","지천-3","Rhodeus notatus","떡납줄갱이","6"
"2024","2","지천-3","Rhodeus uyekii","각시붕어","8"
"2024","2","지천-3","Zacco koreanus","참갈겨니","3"
"2024","2","지천-3","Zacco platypus","피라미","46"
"2024","1","흥산천","Acheilognathus lanceolata intermedia","납자루","14"
"2024","1","흥산천","Hemibarbus longirostris","참마자","8"
"2024","1","흥산천","Microphysogobio yaluensis","돌마자","17"
"2024","1","흥산천","Misgurnus anguillicaudatus","미꾸리","3"
"2024","1","흥산천","Odontobutis interrupta","얼록동사리","4"
"2024","1","흥산천","Pseudogobio esocinus","모래무지","10"
"2024","1","흥산천","Pseudorasbora parva","참붕어","11"
"2024","1","흥산천","Pungtungia herzi","돌고기","3"
"2024","1","흥산천","Rhodeus notatus","떡납줄갱이","7"
"2024","1","흥산천","Rhodeus uyekii","각시붕어","4"
"2024","1","흥산천","Zacco platypus","피라미","25"
"2024","2","흥산천","Acheilognathus lanceolata intermedia","납자루","10"
"2024","2","흥산천","Acheilognathus rhombeus","납지리","17"
"2024","2","흥산천","Microphysogobio yaluensis","돌마자","21"
"2024","2","흥산천","Misgurnus anguillicaudatus","미꾸리","2"
"2024","2","흥산천","Odontobutis interrupta","얼록동사리","1"
"2024","2","흥산천","Pseudogobio esocinus","모래무지","12"
"2024","2","흥산천","Pseudorasbora parva","참붕어","10"
"2024","2","흥산천","Rhodeus notatus","떡납줄갱이","12"
"2024","2","흥산천","Rhodeus uyekii","각시붕어","5"
"2024","2","흥산천","Zacco platypus","피라미","31"
"2024","1","구룡천2(청양)","Acheilognathus koreensis","칼납자루","22"
"2024","1","구룡천2(청양)","Acheilognathus lanceolata intermedia","납자루","18"
"2024","1","구룡천2(청양)","Cobitis nalbanti","점줄종개","2"
"2024","1","구룡천2(청양)","Iksookimia koreensis","참종개","3"
"2024","1","구룡천2(청양)","Misgurnus anguillicaudatus","미꾸리","4"
"2024","1","구룡천2(청양)","Odontobutis interrupta","얼록동사리","6"
"2024","1","구룡천2(청양)","Pungtungia herzi","돌고기","4"
"2024","1","구룡천2(청양)","Sarcocheilichthys variegatus wakiyae","참중고기","2"
"2024","1","구룡천2(청양)","Zacco koreanus","참갈겨니","48"
"2024","1","구룡천2(청양)","Zacco platypus","피라미","32"
"2024","2","구룡천2(청양)","Acheilognathus koreensis","칼납자루","19"
"2024","2","구룡천2(청양)","Acheilognathus lanceolata intermedia","납자루","14"
"2024","2","구룡천2(청양)","Cobitis nalbanti","점줄종개","5"
"2024","2","구룡천2(청양)","Hemibarbus longirostris","참마자","2"
"2024","2","구룡천2(청양)","Odontobutis interrupta","얼록동사리","4"
"2024","2","구룡천2(청양)","Pseudogobio esocinus","모래무지","3"
"2024","2","구룡천2(청양)","Pungtungia herzi","돌고기","5"
"2024","2","구룡천2(청양)","Rhinogobius brunneus","밀어","8"
"2024","2","구룡천2(청양)","Rhodeus uyekii","각시붕어","3"
"2024","2","구룡천2(청양)","Sarcocheilichthys nigripinnis morii","중고기","1"
"2024","2","구룡천2(청양)","Zacco koreanus","참갈겨니","41"
"2024","2","구룡천2(청양)","Zacco platypus","피라미","29"
"2024","1","온직천","Acheilognathus koreensis","칼납자루","29"
"2024","1","온직천","Liobagrus mediadiposalis","자가사리","1"
"2024","1","온직천","Misgurnus anguillicaudatus","미꾸리","5"
"2024","1","온직천","Pseudobagrus koreanus","눈동자개","1"
"2024","1","온직천","Pungtungia herzi","돌고기","1"
"2024","1","온직천","Zacco koreanus","참갈겨니","38"
"2024","1","온직천","Zacco platypus","피라미","32"
