조사년도,조사회차,조사지점,학명,국명,출현식생,외래종여부,대권역,중권역,건강성평가등급
2024,1,덕천1,Calystegia hederacea Wall.,애기메꽃,1,토종,한강,충주댐,D
2024,1,덕천1,Chenopodium ficifolium Smith,좀명아주,1,외래종,한강,충주댐,D
2024,1,덕천1,Draba nemorosa L.,꽃다지,1,토종,한강,충주댐,D
2024,1,덕천1,Equisetum arvense L.,쇠뜨기,1,토종,한강,충주댐,D
2024,1,덕천1,Erigeron annuus Pers.,개망초,1,외래종,한강,충주댐,D
2024,1,덕천1,Festuca arundinacea Schreb.,큰김의털,1,외래종,한강,충주댐,D
2024,1,덕천1,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,D
2024,1,덕천1,Melilotus alba Medicus,흰전동싸리,1,외래종,한강,충주댐,D
2024,1,덕천1,Oxalis corniculata L.,괭이밥,1,토종,한강,충주댐,D
2024,1,덕천1,Persicaria lapathifolia Gray,흰여뀌,1,토종,한강,충주댐,D
2024,1,덕천1,Phalaris arundinacea L.,갈풀,1,토종,한강,충주댐,D
2024,1,덕천1,Phragmites communis Trin.,갈대,1,토종,한강,충주댐,D
2024,1,덕천1,Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,D
2024,1,덕천1,Phyllostachys bambusoides Siebold & Zucc.,왕대,1,토종,한강,충주댐,D
2024,1,덕천1,Pueraria lobata Ohwi,칡,1,토종,한강,충주댐,D
2024,1,덕천1,Rumex crispus L.,소리쟁이,1,외래종,한강,충주댐,D
2024,1,덕천1,Rumex maritimus L.,금소리쟁이,1,토종,한강,충주댐,D
2024,1,덕천1,Salix koreensis Andersson,버드나무,1,토종,한강,충주댐,D
2024,1,덕천1,Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,D
2024,1,덕천1,Sicyos angulatus L.,가시박,1,외래종,한강,충주댐,D
2024,1,덕천1,Spiraea prunifolia f. simpliciflora Nakai,조팝나무,1,토종,한강,충주댐,D
2024,1,남조천,Acalypha australis L.,깨풀,1,토종,한강,충주댐,C
2024,1,남조천,Ailanthus altissima Swingle,가죽나무,1,외래종,한강,충주댐,C
2024,1,남조천,Artemisia princeps Pamp.,쑥,1,토종,한강,충주댐,C
2024,1,남조천,Boehmeria tricuspis Makino,거북꼬리,1,토종,한강,충주댐,C
2024,1,남조천,Equisetum arvense L.,쇠뜨기,1,토종,한강,충주댐,C
2024,1,남조천,Euphorbia maculata L.,큰땅빈대,1,외래종,한강,충주댐,C
2024,1,남조천,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,C
2024,1,남조천,Metaplexis japonica Makino,박주가리,1,토종,한강,충주댐,C
2024,1,남조천,Morus alba L.,뽕나무,1,토종,한강,충주댐,C
2024,1,남조천,Persicaria senticosa H.Gross ex Nakai,며느리밑씻개,1,토종,한강,충주댐,C
2024,1,남조천,Pharbitis nil Choisy,나팔꽃,1,토종,한강,충주댐,C
2024,1,남조천,Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,C
2024,1,남조천,Prunus serrulata var. spontanea E.H.Wilson,벚나무,1,토종,한강,충주댐,C
2024,1,남조천,Salix koreensis Andersson,버드나무,1,토종,한강,충주댐,C
2024,1,남조천,Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,C
2024,1,주포천,Ambrosia trifida L.,단풍잎돼지풀,1,외래종,한강,충주댐,B
2024,1,주포천,Amphicarpaea bracteata subsp. edgeworthii H.Ohashi,새콩,1,토종,한강,충주댐,B
2024,1,주포천,Angelica polymorpha Maxim.,궁궁이,1,토종,한강,충주댐,B
2024,1,주포천,Artemisia princeps Pamp.,쑥,1,토종,한강,충주댐,B
2024,1,주포천,Artemisia selengensis Turcz. ex Besser,물쑥,1,토종,한강,충주댐,B
2024,1,주포천,Aster subulatus Michx.,비짜루국화,1,외래종,한강,충주댐,B
2024,1,주포천,Bidens frondosa L.,미국가막사리,1,외래종,한강,충주댐,B
2024,1,주포천,Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,한강,충주댐,B
2024,1,주포천,Commelina communis L.,닭의장풀,1,토종,한강,충주댐,B
2024,1,주포천,Conyza canadensis Cronquist,망초,1,외래종,한강,충주댐,B
2024,1,주포천,Coreopsis lanceolata L.,큰금계국,1,외래종,한강,충주댐,B
2024,1,주포천,Cosmos bipinnatus Cav.,코스모스,1,외래종,한강,충주댐,B
2024,1,주포천,Fraxinus rhynchophylla Hance,물푸레나무,1,토종,한강,충주댐,B
2024,1,주포천,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,B
2024,1,주포천,Lactuca indica L.,왕고들빼기,1,토종,한강,충주댐,B
2024,1,주포천,Metaplexis japonica Makino,박주가리,1,토종,한강,충주댐,B
2024,1,주포천,Miscanthus sacchariflorus Benth.,물억새,1,토종,한강,충주댐,B
2024,1,주포천,Morus alba L.,뽕나무,1,토종,한강,충주댐,B
2024,1,주포천,Oenothera biennis L.,달맞이꽃,1,외래종,한강,충주댐,B
2024,1,주포천,Parthenocissus tricuspidata Planch.,담쟁이덩굴,1,토종,한강,충주댐,B
2024,1,주포천,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,한강,충주댐,B
2024,1,주포천,Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,B
2024,1,주포천,Rhus javanica L.,붉나무,1,토종,한강,충주댐,B
2024,1,주포천,Rumex crispus L.,소리쟁이,1,외래종,한강,충주댐,B
2024,1,주포천,Salix gracilistyla Miq.,갯버들,1,토종,한강,충주댐,B
2024,1,주포천,Salix koreensis Andersson,버드나무,1,토종,한강,충주댐,B
2024,1,주포천,Salix koriyanagi Kimura,키버들,1,토종,한강,충주댐,B
2024,1,주포천,Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,B
2024,1,고암천,Ambrosia trifida L.,단풍잎돼지풀,1,외래종,한강,충주댐,B
2024,1,고암천,Artemisia princeps Pamp.,쑥,1,토종,한강,충주댐,B
2024,1,고암천,Calystegia hederacea Wall.,애기메꽃,1,토종,한강,충주댐,B
2024,1,고암천,Capsella bursa-pastoris L.W.Medicus,냉이,1,토종,한강,충주댐,B
2024,1,고암천,Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,한강,충주댐,B
2024,1,고암천,Commelina communis L.,닭의장풀,1,토종,한강,충주댐,B
2024,1,고암천,Coreopsis lanceolata L.,큰금계국,1,외래종,한강,충주댐,B
2024,1,고암천,Geranium thunbergii Siebold & Zucc.,이질풀,1,토종,한강,충주댐,B
2024,1,고암천,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,B
2024,1,고암천,Miscanthus sacchariflorus Benth.,물억새,1,토종,한강,충주댐,B
2024,1,고암천,Monochoria korsakowii Regel & Maack,물옥잠,1,토종,한강,충주댐,B
2024,1,고암천,Persicaria lapathifolia Gray,흰여뀌,1,토종,한강,충주댐,B
2024,1,고암천,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,한강,충주댐,B
2024,1,고암천,Phragmites communis Trin.,갈대,1,토종,한강,충주댐,B
2024,1,고암천,Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,B
2024,1,고암천,Rumex crispus L.,소리쟁이,1,외래종,한강,충주댐,B
2024,1,고암천,Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,B
2024,1,고암천,Sicyos angulatus L.,가시박,1,외래종,한강,충주댐,B
2024,1,고암천,Trifolium repens L.,토끼풀,1,외래종,한강,충주댐,B
2024,1,고암천,Xanthium strumarium L.,도꼬마리,1,외래종,한강,충주댐,B
2024,1,화당천,Achyranthes japonica Nakai,쇠무릎,1,토종,한강,충주댐,C
2024,1,화당천,Adenophora remotiflora Miq.,모시대,1,토종,한강,충주댐,C
2024,1,화당천,Ambrosia trifida L.,단풍잎돼지풀,1,외래종,한강,충주댐,C
2024,1,화당천,Artemisia princeps Pamp.,쑥,1,토종,한강,충주댐,C
2024,1,화당천,Bidens frondosa L.,미국가막사리,1,외래종,한강,충주댐,C
2024,1,화당천,Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,한강,충주댐,C
2024,1,화당천,Chenopodium album var. centrorubrum Makino,명아주,1,토종,한강,충주댐,C
2024,1,화당천,Commelina communis L.,닭의장풀,1,토종,한강,충주댐,C
2024,1,화당천,Conyza canadensis Cronquist,망초,1,외래종,한강,충주댐,C
2024,1,화당천,Digitaria ciliaris Koel.,바랭이,1,토종,한강,충주댐,C
2024,1,화당천,Equisetum arvense L.,쇠뜨기,1,토종,한강,충주댐,C
2024,1,화당천,Erigeron annuus Pers.,개망초,1,외래종,한강,충주댐,C
2024,1,화당천,Fallopia dumetorum Holub,닭의덩굴,1,외래종,한강,충주댐,C
2024,1,화당천,Glycine soja Siebold & Zucc.,돌콩,1,토종,한강,충주댐,C
2024,1,화당천,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,C
2024,1,화당천,Miscanthus sacchariflorus Benth.,물억새,1,토종,한강,충주댐,C
2024,1,화당천,Morus alba L.,뽕나무,1,토종,한강,충주댐,C
2024,1,화당천,Oenothera erythrosepala Borbas,큰달맞이꽃,1,외래종,한강,충주댐,C
2024,1,화당천,Persicaria lapathifolia Gray,흰여뀌,1,토종,한강,충주댐,C
2024,1,화당천,Persicaria perfoliata H.Gross,며느리배꼽,1,토종,한강,충주댐,C
2024,1,화당천,Persicaria sagittata H.Gross ex Nakai,미꾸리낚시,1,토종,한강,충주댐,C
2024,1,화당천,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,한강,충주댐,C
2024,1,화당천,Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,C
2024,1,화당천,Pueraria lobata Ohwi,칡,1,토종,한강,충주댐,C
2024,1,화당천,Robinia pseudoacacia L.,아까시나무,1,외래종,한강,충주댐,C
2024,1,화당천,Rumex crispus L.,소리쟁이,1,외래종,한강,충주댐,C
2024,1,화당천,Salix koreensis Andersson,버드나무,1,토종,한강,충주댐,C
2024,1,화당천,Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,C
2024,1,광천1(제천),Artemisia princeps Pamp.,쑥,1,토종,한강,충주댐,C
2024,1,광천1(제천),Bidens frondosa L.,미국가막사리,1,외래종,한강,충주댐,C
2024,1,광천1(제천),Chenopodium album var. centrorubrum Makino,명아주,1,토종,한강,충주댐,C
2024,1,광천1(제천),Commelina communis L.,닭의장풀,1,토종,한강,충주댐,C
2024,1,광천1(제천),Conyza canadensis Cronquist,망초,1,외래종,한강,충주댐,C
2024,1,광천1(제천),Digitaria ciliaris Koel.,바랭이,1,토종,한강,충주댐,C
2024,1,광천1(제천),Erigeron annuus Pers.,개망초,1,외래종,한강,충주댐,C
2024,1,광천1(제천),Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,C
2024,1,광천1(제천),Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,C
2024,1,광천1(제천),Plantago asiatica L.,질경이,1,토종,한강,충주댐,C
2024,1,광천1(제천),Pueraria lobata Ohwi,칡,1,토종,한강,충주댐,C
2024,1,광천1(제천),Rhus javanica L.,붉나무,1,토종,한강,충주댐,C
2024,1,광천1(제천),Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,C
2024,1,충주댐,Pueraria lobata Ohwi,칡,1,토종,한강,충주댐,D
2024,1,충주댐,Robinia pseudoacacia L.,아까시나무,1,외래종,한강,충주댐,D
2024,1,충주댐,Salix subfragilis Andersson,선버들,1,토종,한강,충주댐,D
2024,1,목행대교,Achyranthes japonica Nakai,쇠무릎,1,토종,한강,충주댐,C
2024,1,목행대교,Agropyron tsukushiense var. transiens Ohwi,개밀,1,토종,한강,충주댐,C
2024,1,목행대교,Ailanthus altissima Swingle,가죽나무,1,외래종,한강,충주댐,C
2024,1,목행대교,Albizia julibrissin Durazz.,자귀나무,1,토종,한강,충주댐,C
2024,1,목행대교,Ambrosia artemisiifolia L.,돼지풀,1,외래종,한강,충주댐,C
2024,1,목행대교,Ambrosia trifida L.,단풍잎돼지풀,1,외래종,한강,충주댐,C
2024,1,목행대교,Amorpha fruticosa L.,족제비싸리,1,외래종,한강,충주댐,C
2024,1,목행대교,Aristolochia contorta Bunge,쥐방울덩굴,1,토종,한강,충주댐,C
2024,1,목행대교,Artemisia princeps Pamp.,쑥,1,토종,한강,충주댐,C
2024,1,목행대교,Asparagus schoberioides Kunth,비짜루,1,토종,한강,충주댐,C
2024,1,목행대교,Bromus sterilis L.,까락빕새귀리,1,외래종,한강,충주댐,C
2024,1,목행대교,Calystegia sepium var. japonicum Makino,메꽃,1,토종,한강,충주댐,C
2024,1,목행대교,Capsella bursa-pastoris L.W.Medicus,냉이,1,토종,한강,충주댐,C
2024,1,목행대교,Castanea crenata Siebold & Zucc.,밤나무,1,토종,한강,충주댐,C
2024,1,목행대교,Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,한강,충주댐,C
2024,1,목행대교,Chenopodium album var. centrorubrum Makino,명아주,1,토종,한강,충주댐,C
2024,1,목행대교,Clematis apiifolia DC.,사위질빵,1,토종,한강,충주댐,C
2024,1,목행대교,Commelina communis L.,닭의장풀,1,토종,한강,충주댐,C
2024,1,목행대교,Conyza canadensis Cronquist,망초,1,외래종,한강,충주댐,C
2024,1,목행대교,Coreopsis lanceolata L.,큰금계국,1,외래종,한강,충주댐,C
2024,1,목행대교,Digitaria ciliaris Koel.,바랭이,1,토종,한강,충주댐,C
2024,1,목행대교,Equisetum arvense L.,쇠뜨기,1,토종,한강,충주댐,C
2024,1,목행대교,Erigeron annuus Pers.,개망초,1,외래종,한강,충주댐,C
2024,1,목행대교,Glycine soja Siebold & Zucc.,돌콩,1,토종,한강,충주댐,C
2024,1,목행대교,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,충주댐,C
2024,1,목행대교,Leonurus japonicus Houtt.,익모초,1,토종,한강,충주댐,C
2024,1,목행대교,Lespedeza cuneata G.Don,비수리,1,토종,한강,충주댐,C
2024,1,목행대교,Lonicera japonica Thunb.,인동덩굴,1,토종,한강,충주댐,C
2024,1,목행대교,Medicago sativa L.,자주개자리,1,외래종,한강,충주댐,C
2024,1,목행대교,Metaplexis japonica Makino,박주가리,1,토종,한강,충주댐,C
2024,1,목행대교,Miscanthus sacchariflorus Benth.,물억새,1,토종,한강,충주댐,C
2024,1,목행대교,Morus alba L.,뽕나무,1,토종,한강,충주댐,C
2024,1,목행대교,Oenothera biennis L.,달맞이꽃,1,외래종,한강,충주댐,C
2024,1,목행대교,Paulownia tomentosa (Thunb.) Steud.,참오동나무,1,토종,한강,충주댐,C
2024,1,목행대교,Persicaria perfoliata H.Gross,며느리배꼽,1,토종,한강,충주댐,C
2024,1,목행대교,Persicaria senticosa H.Gross ex Nakai,며느리밑씻개,1,토종,한강,충주댐,C
2024,1,목행대교,Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,한강,충주댐,C
2024,1,목행대교,Pharbitis nil Choisy,나팔꽃,1,토종,한강,충주댐,C
2024,1,목행대교,Phragmites communis Trin.,갈대,1,토종,한강,충주댐,C
2024,1,목행대교,Phragmites japonica Steud.,달뿌리풀,1,토종,한강,충주댐,C
2024,1,목행대교,Plantago asiatica L.,질경이,1,토종,한강,충주댐,C
2024,1,목행대교,Platanus occidentalis L.,양버즘나무,1,토종,한강,충주댐,C
2024,1,목행대교,Portulaca oleracea L.,쇠비름,1,토종,한강,충주댐,C
2024,1,목행대교,Potentilla supina L.,개소시랑개비,1,외래종,한강,충주댐,C
2024,1,목행대교,Pueraria lobata Ohwi,칡,1,토종,한강,충주댐,C
2024,1,목행대교,Rhus javanica L.,붉나무,1,토종,한강,충주댐,C
2024,1,목행대교,Robinia pseudoacacia L.,아까시나무,1,외래종,한강,충주댐,C
2024,1,목행대교,Rosa multiflora Thunb.,찔레꽃,1,토종,한강,충주댐,C
2024,1,목행대교,Rumex crispus L.,소리쟁이,1,외래종,한강,충주댐,C
2024,1,목행대교,Salix chaenomeloides Kimura,왕버들,1,토종,한강,충주댐,C
2024,1,목행대교,Salix koreensis Andersson,버드나무,1,토종,한강,충주댐,C
2024,1,목행대교,Salix pseudolasiogyne H.Lev.,능수버들,1,토종,한강,충주댐,C
2024,1,목행대교,Setaria viridis P.Beauv.,강아지풀,1,토종,한강,충주댐,C
2024,1,목행대교,Sicyos angulatus L.,가시박,1,외래종,한강,충주댐,C
2024,1,목행대교,Taraxacum officinale Weber,서양민들레,1,외래종,한강,충주댐,C
2024,1,목행대교,Taraxacum platycarpum Dahlst.,민들레,1,토종,한강,충주댐,C
2024,1,목행대교,Trifolium repens L.,토끼풀,1,외래종,한강,충주댐,C
2024,1,목행대교,Zoysia japonica Steud.,잔디,1,토종,한강,충주댐,C
2024,1,미원천1(청주),Achyranthes japonica Nakai,쇠무릎,1,토종,한강,달천,A
2024,1,미원천1(청주),Agropyron tsukushiense var. transiens Ohwi,개밀,1,토종,한강,달천,A
2024,1,미원천1(청주),Amphicarpaea bracteata subsp. edgeworthii H.Ohashi,새콩,1,토종,한강,달천,A
2024,1,미원천1(청주),Angelica dahurica Benth. & Hook.f. ex Franch. & Sav.,구릿대,1,토종,한강,달천,A
2024,1,미원천1(청주),Bidens frondosa L.,미국가막사리,1,외래종,한강,달천,A
2024,1,미원천1(청주),Carex dimorpholepis Steud.,이삭사초,1,토종,한강,달천,A
2024,1,미원천1(청주),Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,한강,달천,A
2024,1,미원천1(청주),Clematis apiifolia DC.,사위질빵,1,토종,한강,달천,A
2024,1,미원천1(청주),Commelina communis L.,닭의장풀,1,토종,한강,달천,A
2024,1,미원천1(청주),Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,달천,A
2024,1,미원천1(청주),Leonurus japonicus Houtt.,익모초,1,토종,한강,달천,A
2024,1,미원천1(청주),Persicaria thunbergii H.Gross ex Nakai,고마리,1,토종,한강,달천,A
2024,1,미원천1(청주),Pharbitis nil Choisy,나팔꽃,1,토종,한강,달천,A
2024,1,미원천1(청주),Phragmites japonica Steud.,달뿌리풀,1,토종,한강,달천,A
2024,1,미원천1(청주),Salix gracilistyla Miq.,갯버들,1,토종,한강,달천,A
2024,1,미원천1(청주),Salix koreensis Andersson,버드나무,1,토종,한강,달천,A
2024,1,미원천1(청주),Zelkova serrata Makino,느티나무,1,토종,한강,달천,A
2024,1,감천2,Achyranthes japonica Nakai,쇠무릎,1,토종,한강,달천,B
2024,1,감천2,Amphicarpaea bracteata subsp. edgeworthii H.Ohashi,새콩,1,토종,한강,달천,B
2024,1,감천2,Angelica dahurica Benth. & Hook.f. ex Franch. & Sav.,구릿대,1,토종,한강,달천,B
2024,1,감천2,Artemisia princeps Pamp.,쑥,1,토종,한강,달천,B
2024,1,감천2,Asparagus schoberioides Kunth,비짜루,1,토종,한강,달천,B
2024,1,감천2,Bidens frondosa L.,미국가막사리,1,외래종,한강,달천,B
2024,1,감천2,Commelina communis L.,닭의장풀,1,토종,한강,달천,B
2024,1,감천2,Conyza canadensis Cronquist,망초,1,외래종,한강,달천,B
2024,1,감천2,Cyperus amuricus Maxim.,방동사니,1,토종,한강,달천,B
2024,1,감천2,Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,한강,달천,B
2024,1,감천2,Imperata cylindrica var. koenigii Pilg.,띠,1,토종,한강,달천,B
2024,1,감천2,Ipomoea purpurea Roth,둥근잎나팔꽃,1,외래종,한강,달천,B
2024,1,감천2,Leonurus japonicus Houtt.,익모초,1,토종,한강,달천,B
2024,1,감천2,Miscanthus sacchariflorus Benth.,물억새,1,토종,한강,달천,B
2024,1,감천2,Oenothera biennis L.,달맞이꽃,1,외래종,한강,달천,B
